Datetime,PM2.5,NO2,SO2,O3,CO,PM10
11/28/2018 17:00,53.75,59.65,13.88,47.52,0,126.25
11/28/2018 18:00,65,83.6,13.2,35.3,0,133
11/28/2018 19:00,84,106.65,24.75,49,1.11,256
11/28/2018 20:00,118.25,127.98,20.95,33.83,1.07,273.75
11/28/2018 21:00,108.25,177.88,19.43,15.67,2.49,273.25
11/28/2018 22:00,132.75,158.53,18.67,21.58,2.45,309.25
11/28/2018 23:00,119.25,144.35,21.07,25,2.1,236.25
11/29/2018 0:00,135,128.07,22.3,25.97,2.29,267
11/29/2018 1:00,126.5,137.1,17.43,22.05,2.36,236
11/29/2018 2:00,132.75,134.85,15.88,23.53,2.25,239.5
11/29/2018 3:00,120,118.4,16.1,27.45,1.89,205
11/29/2018 4:00,130.75,125.23,12.78,16.17,1.86,215
11/29/2018 5:00,98,85.55,12.22,29.4,2.23,161
11/29/2018 6:00,81.75,71.55,13.52,33.8,2.16,125.25
11/29/2018 7:00,81,73.15,14.28,31.37,2.35,129.5
11/29/2018 8:00,90,88.62,14.2,32.35,2.34,142.75
11/29/2018 9:00,86.5,79.13,25.72,50.95,1.45,154
11/29/2018 10:00,83.5,82.95,28.7,56.85,1.71,160.5
11/29/2018 11:00,55,60.3,13.7,50,0.08,103.5
11/29/2018 12:00,54.5,68.2,17.45,50,0.37,96.75
11/29/2018 13:00,58.25,66.92,15.98,48.5,2.63,88.75
11/29/2018 14:00,46.75,65.47,18.03,49.5,2.49,85.5
11/29/2018 15:00,46.75,66.17,28.25,50.5,2.35,89.5
11/29/2018 16:00,50.75,71.85,23.7,51.48,2.63,101.5
11/29/2018 17:00,56.5,68.92,15.43,49,0.59,115.5
11/29/2018 18:00,65,83.6,13.2,35.3,0,133
11/29/2018 19:00,84,106.65,24.75,49,1.11,256
11/29/2018 20:00,118.25,127.98,20.95,33.83,1.07,273.75
11/29/2018 21:00,108.25,177.88,19.43,15.67,2.49,273.25
11/29/2018 22:00,132.75,158.53,18.67,21.58,2.45,309.25
11/29/2018 23:00,119.25,144.35,21.07,25,2.1,236.25
11/30/2018 0:00,135,128.07,22.3,25.97,2.29,267
11/30/2018 1:00,126.5,137.1,17.43,22.05,2.36,236
11/30/2018 2:00,132.75,134.85,15.88,23.53,2.25,239.5
11/30/2018 3:00,120,118.4,16.1,27.45,1.89,205
11/30/2018 4:00,130.75,125.23,12.78,16.17,1.86,215
11/30/2018 5:00,98,85.55,12.22,29.4,2.23,161
11/30/2018 6:00,81.75,71.55,13.52,33.8,2.16,125.25
11/30/2018 7:00,81,73.15,14.28,31.37,2.35,129.5
11/30/2018 8:00,90,88.62,14.2,32.35,2.34,142.75
11/30/2018 9:00,86.5,79.13,25.72,50.95,1.45,154
11/30/2018 10:00,83.5,82.95,28.7,56.85,1.71,160.5
11/30/2018 11:00,42.25,52.1,12.3,51.47,0.47,86.25
11/30/2018 12:00,43,66.3,53.05,39.68,0.53,79.5
11/30/2018 13:00,41.25,86.5,71.25,40.2,0.96,78.25
11/30/2018 14:00,45.75,66.83,23.23,48.5,1.38,84.5
11/30/2018 15:00,48,56.97,51.13,47.5,0.18,86
11/30/2018 16:00,46.25,73.52,127.82,41.18,0.28,97.25
11/30/2018 17:00,42.75,65.38,55.65,48.02,0.12,101.25
11/30/2018 18:00,52.75,58.35,30.82,37.25,0.35,147
11/30/2018 19:00,71.25,115.23,19.73,22.05,0.68,245.75
11/30/2018 20:00,85.75,109.9,20.55,21.08,1.54,289.5
11/30/2018 21:00,93,118.23,18.85,13.25,1.75,271.75
11/30/2018 22:00,94.25,92.7,16.53,19.13,1.81,268.5
11/30/2018 23:00,80.5,99.35,15.92,11.75,1.63,166.75
12/1/2018 0:00,82,111.53,17.65,9.3,1.81,181
12/1/2018 1:00,99.25,111.7,13.08,11.28,1.26,206.25
12/1/2018 2:00,91,101.32,9.85,7.35,1.4,198.5
12/1/2018 3:00,90.25,108.23,10.88,12.7,1.3,193.75
12/1/2018 4:00,84.75,86.62,10.2,12.7,1.1,168
12/1/2018 5:00,75.5,89.97,9.97,13.25,0.58,153
12/1/2018 6:00,75,80.8,10.22,16.65,0.62,160.75
12/1/2018 7:00,69.25,71.2,13,13.73,0.59,136.75
12/1/2018 8:00,69.75,72.7,13.85,13.25,0.53,153.75
12/1/2018 9:00,69,73.35,16.9,12.25,0.48,149.25
12/1/2018 10:00,65.75,62.2,16.7,27.42,0.65,149.25
12/1/2018 11:00,55.5,49.63,10.35,41.65,0.3,99
12/1/2018 12:00,54,60.3,14.8,47.05,0.91,90
12/1/2018 13:00,41.25,60.85,17.25,42.1,1.42,105.5
12/1/2018 14:00,63,58.32,16.45,39.2,1.61,94
12/1/2018 15:00,50,55.33,16.82,41.68,0.87,86.75
12/1/2018 16:00,53.75,56.48,17.38,41.18,0.91,87.5
12/1/2018 17:00,56,68.87,13.32,35.25,1.17,92
12/1/2018 18:00,63,104.58,13.47,25,0.94,154
12/1/2018 19:00,84,144.2,15,18.6,1.75,234.25
12/1/2018 20:00,112,154.02,16.1,13.23,1.75,268.75
12/1/2018 21:00,114,146.05,17,12.25,2.2,263.75
12/1/2018 22:00,110,131.53,15.75,14.68,1.72,226.5
12/1/2018 23:00,104,106.97,14.97,17.15,1.97,175.5
12/2/2018 0:00,101,90.35,13.7,19.6,1.75,171
12/2/2018 1:00,85.5,85.03,10.77,23.03,0.97,146
12/2/2018 2:00,79,87.17,10.78,20.58,0.91,144
12/2/2018 3:00,79.25,79.15,13.05,20.6,0.92,151.25
12/2/2018 4:00,78.75,80.25,14.95,18.13,1.02,150.25
12/2/2018 5:00,77.75,82.98,15.58,19.13,0.99,148
12/2/2018 6:00,86.75,81.8,16.23,20.6,1.13,153.5
12/2/2018 7:00,88,83.38,16.62,20.1,1.09,144.25
12/2/2018 8:00,84.75,89.55,16.5,20.08,1.48,149.5
12/2/2018 9:00,79.25,73.23,18.5,30.37,1.46,147
12/2/2018 10:00,75.5,61.25,16.88,28.45,1.08,120.5
12/2/2018 11:00,81.5,51.9,15.45,39.7,1.1,114
12/2/2018 12:00,65.25,53.05,14.85,40.7,1.5,108.25
12/2/2018 13:00,55.75,50.35,16.42,44.12,1.69,98.5
12/2/2018 14:00,51,50.47,14.67,44.1,1.51,93.5
12/2/2018 15:00,48,51.1,13.55,42.15,1.49,92
12/2/2018 16:00,47.5,57.3,12.83,39.7,1.9,89
12/2/2018 17:00,52.25,60.23,14.32,43.12,0.94,103.5
12/2/2018 18:00,62.75,66.05,14.25,40.68,1.06,113
12/2/2018 19:00,64.25,61.38,12.48,22.05,0.98,123
12/2/2018 20:00,62.5,56.43,9.62,29.9,1.14,130
12/2/2018 21:00,63.5,54.27,9.32,33.8,0.59,110.5
12/2/2018 22:00,62.75,57.9,10.9,32.85,0.58,99
12/2/2018 23:00,68.75,70.42,10.6,22.05,0.8,110
12/3/2018 0:00,78.5,69.52,10.05,29.42,0.82,123
12/3/2018 1:00,72.25,63.12,11.35,33.32,1.05,115.25
12/3/2018 2:00,68.25,60.65,12.38,33.82,0.99,109.5
12/3/2018 3:00,72.75,62.97,12.75,35.3,1.27,110
12/3/2018 4:00,75,70.05,14.4,34.3,0.99,116
12/3/2018 5:00,81,72.58,15.7,27.95,1.44,123
12/3/2018 6:00,81.25,77.9,15.2,28.4,1.55,127.25
12/3/2018 7:00,82.25,76.62,15.42,26.95,1.73,140.75
12/3/2018 8:00,82.25,77.95,16.15,28.9,1.65,141.75
12/3/2018 9:00,81,69.1,16.52,29.9,1.73,134
12/3/2018 10:00,78,58.9,15.9,36.75,1.61,118.75
12/3/2018 11:00,58.25,64.6,15.6,41.62,1.48,110.5
12/3/2018 12:00,55.5,76.35,15.25,45.57,0.28,107.5
12/3/2018 13:00,56,70,15.25,46.05,0,101
12/3/2018 14:00,59,68.62,15.33,48,0.13,105.5
12/3/2018 15:00,64.25,52.85,17.37,50.5,0.85,108.75
12/3/2018 16:00,66.75,53.83,18.1,48,0.71,113.5
12/3/2018 17:00,70,52.12,17.37,40.15,1.06,128
12/3/2018 18:00,64.75,57.77,15.12,33.32,1.47,129.5
12/3/2018 19:00,74,74.8,12,30.4,1.66,162.25
12/3/2018 20:00,93.75,92.83,10.05,15.67,1.28,193.75
12/3/2018 21:00,88.25,69.47,9.65,22.05,0.74,181.5
12/3/2018 22:00,83,100.47,9.65,19.12,0.96,138
12/3/2018 23:00,98.25,81.67,10.1,29.4,0.79,170.75
12/4/2018 0:00,97.5,64.9,10.45,30.87,0.6,154.25
12/4/2018 1:00,84.25,66.13,12.08,30.4,1.26,134.5
12/4/2018 2:00,85.5,66.25,11.05,30.4,1.11,134.75
12/4/2018 3:00,93.5,64.15,12.45,31.4,1.13,136.25
12/4/2018 4:00,107,58.98,13.48,37.25,1.46,145.75
12/4/2018 5:00,87.25,56.43,19.05,35.27,1.75,125.25
12/4/2018 6:00,80.75,53.3,19.55,35.75,1.65,120
12/4/2018 7:00,78.25,58.77,15.02,31.35,1.79,121.75
12/4/2018 8:00,80.5,65.62,13.52,31.35,1.35,127
12/4/2018 9:00,76.25,55.02,17.03,40.18,0.7,127.75
12/4/2018 10:00,75.5,53.2,18.3,39.7,0.75,133.75
12/4/2018 11:00,71.5,56.25,17.7,42.12,0.91,146.75
12/4/2018 12:00,72.25,56,16.07,49,0.45,149.75
12/4/2018 13:00,70,70,16.2,52.9,1.25,143
12/4/2018 14:00,74.25,71.35,11.87,46.05,0.04,123.75
12/4/2018 15:00,102,115.2,13.8,47,1.39,155
12/4/2018 16:00,104.75,124.05,11.6,41.65,1.8,152
12/4/2018 17:00,114.75,108.38,9.58,26.45,1.12,142.25
12/4/2018 18:00,121,157.62,8.95,14.23,1.26,143.25
12/4/2018 19:00,126,169.02,12.1,11.28,1.04,160.75
12/4/2018 20:00,135.5,137.58,13.48,20.6,1.42,183.25
12/4/2018 21:00,141,100.33,11.63,24,0.79,176.25
12/4/2018 22:00,126,130.22,11.03,17.17,0.8,162
12/4/2018 23:00,125,111,11,26.45,0.75,149.5
12/5/2018 0:00,116.5,102.5,11.4,24.53,0.95,140.5
12/5/2018 1:00,117.25,104.77,11.78,22.55,1.65,146.25
12/5/2018 2:00,118.75,90.7,10.12,25.5,1.51,148.25
12/5/2018 3:00,101.75,91.1,7.75,23.5,1.51,142
12/5/2018 4:00,98.75,84.47,6.75,24.03,1.7,139.75
12/5/2018 5:00,87.25,56.43,19.05,35.27,1.75,125.25
12/5/2018 6:00,80.75,53.3,19.55,35.75,1.65,120
12/5/2018 7:00,78.25,58.77,15.02,31.35,1.79,121.75
12/5/2018 8:00,80.5,65.62,13.52,31.35,1.35,127
12/5/2018 9:00,76.25,55.02,17.03,40.18,0.7,127.75
12/5/2018 10:00,75.5,53.2,18.3,39.7,0.75,133.75
12/5/2018 11:00,83.5,61.95,17.7,45.1,0.91,141
12/5/2018 12:00,83.25,57.45,25.22,54.38,1.83,136.75
12/5/2018 13:00,83,79.88,18.5,45.55,1.37,138.25
12/5/2018 14:00,71,72.45,18.7,26.45,2.04,127
12/5/2018 15:00,82,57.43,16.1,45.07,2.52,140.25
12/5/2018 16:00,68,58.38,16.48,38.7,2.31,118.25
12/5/2018 17:00,65.5,55.65,15.42,24.53,0.92,127.25
12/5/2018 18:00,76,82.8,13.45,22.55,0.88,143
12/5/2018 19:00,126,169.02,12.1,11.28,1.04,160.75
12/5/2018 20:00,135.5,137.58,13.48,20.6,1.42,183.25
12/5/2018 21:00,141,100.33,11.63,24,0.79,176.25
12/5/2018 22:00,126,130.22,11.03,17.17,0.8,162
12/5/2018 23:00,125,111,11,26.45,0.75,149.5
12/6/2018 0:00,116.5,102.5,11.4,24.53,0.95,140.5
12/6/2018 1:00,117.25,104.77,11.78,22.55,1.65,146.25
12/6/2018 2:00,118.75,90.7,10.12,25.5,1.51,148.25
12/6/2018 3:00,101.75,91.1,7.75,23.5,1.51,142
12/6/2018 4:00,98.75,84.47,6.75,24.03,1.7,139.75
12/6/2018 5:00,87.25,56.43,19.05,35.27,1.75,125.25
12/6/2018 6:00,80.75,53.3,19.55,35.75,1.65,120
12/6/2018 7:00,78.25,58.77,15.02,31.35,1.79,121.75
12/6/2018 8:00,80.5,65.62,13.52,31.35,1.35,127
12/6/2018 9:00,76.25,55.02,17.03,40.18,0.7,127.75
12/6/2018 10:00,75.5,53.2,18.3,39.7,0.75,133.75
12/6/2018 11:00,83.5,61.95,17.7,45.1,0.91,141
12/6/2018 12:00,77.5,90.7,13.7,48.52,0.58,125.5
12/6/2018 13:00,72.25,117.03,12.08,85.25,1.24,114.75
12/6/2018 14:00,75.75,74,15.85,48,1.02,116.75
12/6/2018 15:00,84,56.2,16,45.1,1.15,125
12/6/2018 16:00,81,71.1,16.97,43.6,1.51,128
12/6/2018 17:00,85.75,62.65,14.42,21.55,1.2,144.5
12/6/2018 18:00,96.5,93.7,11.95,25.47,1.14,155
12/6/2018 19:00,111.25,99.5,11.33,18.1,1.62,176.25
12/6/2018 20:00,104.5,96.72,10.78,17.63,1.23,179
12/6/2018 21:00,92,80.28,11.85,26.47,0.84,147.25
12/6/2018 22:00,68,81.72,11.07,22.55,0.88,115
12/6/2018 23:00,94.5,98.95,10.7,19.6,0.96,141.25
12/7/2018 0:00,87,96.35,11.15,19.1,0.82,142
12/7/2018 1:00,94.25,96.88,10.1,18.63,0.84,148.5
12/7/2018 2:00,86,88.67,9.35,18.62,1.23,135
12/7/2018 3:00,89.25,88.85,9.05,20.6,1.12,127.25
12/7/2018 4:00,87.5,96.92,10.03,20.6,0.96,134.75
12/7/2018 5:00,91.5,82.75,10.3,21.58,0.45,130.5
12/7/2018 6:00,94.25,97.73,10.65,19.6,0.68,127.75
12/7/2018 7:00,96.75,103.5,11.27,15.18,0.57,140.25
12/7/2018 8:00,102.5,91.33,11.55,17.6,1,145.25
12/7/2018 9:00,104,90.48,11.98,24.97,0.78,148.25
12/7/2018 10:00,105,80.83,12.17,33.82,0.97,147.5
12/7/2018 11:00,106.5,89.48,12.3,35.3,0.66,156.5
12/7/2018 12:00,102,84.85,13.6,35.75,2.21,164.5
12/7/2018 13:00,100.25,123.7,10,82.8,0.97,146.25
12/7/2018 14:00,95,67.7,10.55,44.1,1.08,141
12/7/2018 15:00,93.75,52.15,11.72,44.1,0.71,142.75
12/7/2018 16:00,87.75,56.52,11.05,43.12,0.79,136.25
12/7/2018 17:00,92.25,68.2,9.22,25.48,0.17,139.75
12/7/2018 18:00,103.25,99.1,6.8,31.85,0.03,154.5
12/7/2018 19:00,115.5,100.52,10.7,23.53,0.07,187.75
12/7/2018 20:00,114,110.47,11.6,18.6,0.05,229
12/7/2018 21:00,117.5,114.42,11.75,18.6,0.77,186.25
12/7/2018 22:00,122.75,114.63,12.15,18.6,0.81,213.5
12/7/2018 23:00,114,121.52,11.62,19.63,0.6,201
12/8/2018 0:00,109.25,111.05,11.65,22.55,0.92,195.25
12/8/2018 1:00,110.25,94.22,8.78,24.03,1.32,192.5
12/8/2018 2:00,103.25,90.82,7.08,24,1.36,181.25
12/8/2018 3:00,105.5,78.8,7.48,23.55,1.41,172.25
12/8/2018 4:00,101.5,87.22,7.45,23.03,1.48,153.75
12/8/2018 5:00,104.75,100.95,7.7,21.1,0.96,160
12/8/2018 6:00,110.75,107.1,7.8,19.6,1.18,162
12/8/2018 7:00,111.25,113.23,9.25,17.65,1.22,158.25
12/8/2018 8:00,109.25,95.4,9.22,20.6,1.39,158
12/8/2018 9:00,119.25,88.25,10.13,27.92,0.98,164.25
12/8/2018 10:00,114,111.55,11.92,35.78,0.78,160.75
12/8/2018 11:00,103.5,95.05,11,33.32,0.9,157.5
12/8/2018 12:00,117.25,120,12.73,110.77,1.86,178
12/8/2018 13:00,96,71.75,15.58,54.88,2.37,155.75
12/8/2018 14:00,109.25,67.92,15.95,50.45,2.11,159.25
12/8/2018 15:00,104,93.07,14.7,51.45,2.21,154.75
12/8/2018 16:00,107.75,75.33,15.78,16.18,1.97,161.25
12/8/2018 17:00,120.75,82.25,15,33.83,0.77,182.5
12/8/2018 18:00,120.5,69.12,12.2,34.3,0.92,201
12/8/2018 19:00,105.75,71.05,9.38,28.4,0.77,182.25
12/8/2018 20:00,109.5,82.85,12.75,57.82,1.45,182.5
12/8/2018 21:00,108.5,77.35,12.47,28.4,1.34,165.75
12/8/2018 22:00,119.75,117.6,9.97,20.58,1.6,185.25
12/8/2018 23:00,121.5,127.78,11.02,18.13,1.61,220
12/9/2018 0:00,118.5,122.1,10.25,20.58,1.89,215.5
12/9/2018 1:00,111.25,78.5,10.43,26.45,1.08,184.25
12/9/2018 2:00,105,78.23,10.15,26.42,0.92,160.75
12/9/2018 3:00,108.5,70.38,9.45,24.5,0.84,164
12/9/2018 4:00,100.75,58.65,9.53,26.95,0.74,148.5
12/9/2018 5:00,103.5,106.22,10,18.1,1.58,161.75
12/9/2018 6:00,113,95.45,9.85,17.65,1.66,199
12/9/2018 7:00,110,117.88,10.52,14.22,1.82,177.25
12/9/2018 8:00,109,80.58,10.5,20.58,2.06,170.5
12/9/2018 9:00,106.25,78.07,10.27,25.95,1.86,158
12/9/2018 10:00,108.75,70.65,12.2,31.37,1.9,163.25
12/9/2018 11:00,111.25,70.45,11.25,37.73,1.85,166.25
12/9/2018 12:00,102.75,74.1,13.37,39.2,1.86,156
12/9/2018 13:00,100.75,68.7,11.75,51.95,1.37,157.5
12/9/2018 14:00,97.5,68.52,10.83,53.4,1.32,153.5
12/9/2018 15:00,99.75,58.83,8.55,51.95,1.18,154.5
12/9/2018 16:00,100.5,57.52,9.97,45.05,1.2,155
12/9/2018 17:00,99.75,65.07,10.85,40.2,1.55,160.75
12/9/2018 18:00,111.5,59.7,9.57,35.75,2.12,162.5
12/9/2018 19:00,113.75,69.68,10.17,30.37,2.01,170.25
12/9/2018 20:00,125.25,66.23,9.15,33.32,2.02,177.25
12/9/2018 21:00,147.5,66.52,8.88,29.37,0.81,192
12/9/2018 22:00,131.5,80.2,8.32,23.03,0.94,182.5
12/9/2018 23:00,132.75,78.55,8.28,24.03,0.81,190.25
12/10/2018 0:00,132,69.7,8.57,27.45,0.91,191
12/10/2018 1:00,123.75,72.23,8.85,24.5,1.37,178
12/10/2018 2:00,118,64.95,8.95,23.03,1.39,174.75
12/10/2018 3:00,113,68.02,8.82,16.65,1.38,161.5
12/10/2018 4:00,118.75,79.9,8.53,15.2,1.43,179
12/10/2018 5:00,123,86.57,8.65,16.65,1.19,165.5
12/10/2018 6:00,119.75,102.35,8.55,12.75,1.28,156
12/10/2018 7:00,121.75,107.27,8.47,14.2,1.51,173.5
12/10/2018 8:00,118.75,95.93,8.98,21.08,1.01,161.5
12/10/2018 9:00,112,79.45,9.07,27.92,0.94,157
12/10/2018 10:00,106.5,62.15,10.88,35.3,0.89,160
12/10/2018 11:00,93.25,59.77,12.65,66.15,0.77,144.5
12/10/2018 12:00,79.75,46.65,13.02,28.92,0.76,128
12/10/2018 13:00,88.5,44.77,10.83,49.5,0.22,135
12/10/2018 14:00,82.5,52.73,11.08,53.4,0.58,130.5
12/10/2018 15:00,84.25,70.25,7.63,42.62,0.81,133.25
12/10/2018 16:00,78.5,74.28,6.6,40.18,1.32,131.25
12/10/2018 17:00,90,62.95,9.03,21.55,0.68,149.25
12/10/2018 18:00,103.5,64.07,7.85,21.08,1.17,183
12/10/2018 19:00,106,65.35,9.75,25.45,1.18,199.5
12/10/2018 20:00,110.25,75.12,10.3,24.5,2.07,176.75
12/10/2018 21:00,137.25,69.6,10.88,25.95,1.86,200.5
12/10/2018 22:00,118.25,66.62,11.45,27.92,1.24,181.75
12/10/2018 23:00,94.5,93.88,10.65,22.05,1.44,154.25
12/11/2018 0:00,93,81.43,10.48,24.03,1.32,173
12/11/2018 1:00,99.75,128.8,11.7,12.78,0.93,171.25
12/11/2018 2:00,108.25,109.82,11.75,13.75,0.84,204.5
12/11/2018 3:00,95.25,56.35,11.4,25.5,1,187
12/11/2018 4:00,79.75,40.62,11.55,29.9,0.35,132
12/11/2018 5:00,78,53.4,10.8,27.45,0.31,113
12/11/2018 6:00,82.25,68.13,10.9,23.53,0.7,118.75
12/11/2018 7:00,88.75,82.5,9.7,16.68,0.53,134.5
12/11/2018 8:00,89.75,83.1,9.28,11.78,1.04,151.25
12/11/2018 9:00,93.5,80.37,9.9,25,2.54,161
12/11/2018 10:00,86,48.53,11.98,48.5,2.19,154.25
12/11/2018 11:00,76.5,41.2,14.6,46.02,2.17,131
12/11/2018 12:00,75.75,34.9,15.12,47.02,1.8,121.75
12/11/2018 13:00,77,45.08,13.28,46.07,0.49,123.75
12/11/2018 14:00,75.5,55.05,11.85,58.8,2.31,132
12/11/2018 15:00,75.75,59.3,11.92,46.55,1.45,130.75
12/11/2018 16:00,74,63.32,10.35,45.07,1.01,131.25
12/11/2018 17:00,82.5,69.77,10.4,31.85,0.9,152.5
12/11/2018 18:00,89.25,95.75,9.38,24,0.91,187.75
12/11/2018 19:00,95.25,70.95,12.95,25,1.16,222.75
12/11/2018 20:00,117.5,76.38,13.08,22.58,1.04,226.25
12/11/2018 21:00,106.25,78.45,12.75,24,1.53,183.25
12/11/2018 22:00,95.75,96.23,12.92,20.58,1.43,189.5
12/11/2018 23:00,102.5,113.05,12.73,11.75,1.63,227
12/12/2018 0:00,115,121.27,13.75,12.75,1.31,224.5
12/12/2018 1:00,109.25,106.95,11.67,14.23,0.41,189.5
12/12/2018 2:00,100.25,88.6,10.43,15.68,0.33,178.25
12/12/2018 3:00,87.5,95.05,9.3,9.8,0.39,140.5
12/12/2018 4:00,78.25,88.23,9.05,13.23,0.42,132.5
12/12/2018 5:00,82,57.1,9.2,25.5,1.5,134
12/12/2018 6:00,82.25,68.13,10.9,23.53,0.7,118.75
12/12/2018 7:00,88.75,82.5,9.7,16.68,0.53,134.5
12/12/2018 8:00,89.75,83.1,9.28,11.78,1.04,151.25
12/12/2018 9:00,93.5,80.37,9.9,25,2.54,161
12/12/2018 10:00,86,48.53,11.98,48.5,2.19,154.25
12/12/2018 11:00,76.5,41.2,14.6,46.02,2.17,131
12/12/2018 12:00,75.75,34.9,15.12,47.02,1.8,121.75
12/12/2018 13:00,91,54.6,7.4,60.8,1.43,153
12/12/2018 14:00,89.5,48.8,14.92,59.27,0.91,150.75
12/12/2018 15:00,85,64.95,15.7,57.8,1.04,144
12/12/2018 16:00,82,60.15,19.25,45.57,0.49,139.5
12/12/2018 17:00,85.75,56.83,19.73,49,1.5,159
12/12/2018 18:00,93.75,76.85,19.8,39.7,1.53,183.25
12/12/2018 19:00,111,89.1,18.5,33.3,1.36,202
12/12/2018 20:00,117.5,76.38,13.08,22.58,1.04,226.25
12/12/2018 21:00,106.25,78.45,12.75,24,1.53,183.25
12/12/2018 22:00,95.75,96.23,12.92,20.58,1.43,189.5
12/12/2018 23:00,102.5,113.05,12.73,11.75,1.63,227
12/13/2018 0:00,115,121.27,13.75,12.75,1.31,224.5
12/13/2018 1:00,109.25,106.95,11.67,14.23,0.41,189.5
12/13/2018 2:00,100.25,88.6,10.43,15.68,0.33,178.25
12/13/2018 3:00,87.5,95.05,9.3,9.8,0.39,140.5
12/13/2018 4:00,78.25,88.23,9.05,13.23,0.42,132.5
12/13/2018 5:00,82,57.1,9.2,25.5,1.5,134
12/13/2018 6:00,82.25,68.13,10.9,23.53,0.7,118.75
12/13/2018 7:00,88.75,82.5,9.7,16.68,0.53,134.5
12/13/2018 8:00,89.75,83.1,9.28,11.78,1.04,151.25
12/13/2018 9:00,93.5,80.37,9.9,25,2.54,161
12/13/2018 10:00,86,48.53,11.98,48.5,2.19,154.25
12/13/2018 11:00,76.5,41.2,14.6,46.02,2.17,131
12/13/2018 12:00,75.75,34.9,15.12,47.02,1.8,121.75
12/13/2018 13:00,91,54.6,7.4,60.8,1.43,153
12/13/2018 14:00,70.25,60.73,17.73,43.62,1.35,105.75
12/13/2018 15:00,70,69.83,24.72,45.07,1.41,120.5
12/13/2018 16:00,82,60.15,19.25,45.57,0.49,139.5
12/13/2018 17:00,72.5,68.1,24.9,38.7,0.89,137.75
12/13/2018 18:00,77,96.68,24.88,28.9,1.03,167.25
12/13/2018 19:00,88.5,133.8,16.5,14.2,1.22,236
12/13/2018 20:00,91.5,74.25,13.85,24.97,0.94,261.75
12/13/2018 21:00,78.25,71.13,14.38,22.55,0.54,134.25
12/13/2018 22:00,75.5,77.73,14.45,23.05,0.67,140.5
12/13/2018 23:00,69,66.45,11.77,23.05,0.69,138.75
12/14/2018 0:00,81,80.3,10.8,18.15,0.64,138
12/14/2018 1:00,82.5,69.88,12,16.65,0.7,144.5
12/14/2018 2:00,83.25,90.8,11.37,12.28,0.75,158.75
12/14/2018 3:00,89.75,93.02,9.83,14.7,0.91,176
12/14/2018 4:00,88,81.27,9.2,19.6,0.61,137.5
12/14/2018 5:00,85.75,65.1,8.77,24.03,0.45,129.5
12/14/2018 6:00,87.75,62.3,8.88,23.53,0.36,127.75
12/14/2018 7:00,88,81.82,10.75,17.63,0.51,129.75
12/14/2018 8:00,94,87.58,13.72,19.6,0.91,147
12/14/2018 9:00,94.25,64.62,22.78,27.42,0.54,154.5
12/14/2018 10:00,85.25,46.8,24.07,42.62,0.4,150.5
12/14/2018 11:00,83.75,48.77,22.8,47.02,0.98,154.25
12/14/2018 12:00,87.25,47.65,23.65,48.02,0.72,161.5
12/14/2018 13:00,86.5,51.9,22.15,47.02,1.59,157.25
12/14/2018 14:00,73,56.33,23.43,45.57,1.54,137
12/14/2018 15:00,71.5,62.8,19.78,44.1,1.54,126
12/14/2018 16:00,68.25,69.68,17.8,45.1,0.55,126.75
12/14/2018 17:00,78.75,76.1,22.5,44.12,1.08,158.25
12/14/2018 18:00,99.75,88.47,24.67,39.7,1.72,201.5
12/14/2018 19:00,105,132.57,22.5,30.37,2.11,237.25
12/14/2018 20:00,121.5,137.35,23.6,25.97,2.42,264
12/14/2018 21:00,135.75,81.58,23,33.82,1.65,259.5
12/14/2018 22:00,107.75,61.43,19.65,37.22,1.57,194
12/14/2018 23:00,96.5,59.35,16.62,33.8,1.46,169.5
12/15/2018 0:00,91.25,43.02,12.9,38.2,1.36,154.75
12/15/2018 1:00,90.5,44.5,14.7,38.2,1.57,146.25
12/15/2018 2:00,95,37.75,15.28,42.62,1.62,159
12/15/2018 3:00,93.5,40.05,16.53,42.15,1.5,144
12/15/2018 4:00,95.25,43.18,21.12,40.2,1.42,149.5
12/15/2018 5:00,94.75,41.82,24.7,41.65,0.34,153
12/15/2018 6:00,91,44.55,28.63,39.2,0.27,141
12/15/2018 7:00,97.5,67.45,26.03,30.37,0.32,160
12/15/2018 8:00,107.25,77.12,21.8,30.87,0.41,163.5
12/15/2018 9:00,110.75,60.4,21.55,38.2,1.49,179
12/15/2018 10:00,99.25,53.15,21.42,38.7,1.48,164.25
12/15/2018 11:00,92.25,48.18,22.25,35.27,1.68,152.75
12/15/2018 12:00,88.25,41.7,24.3,40.7,1.53,143.75
12/15/2018 13:00,92.5,41.8,24.5,42.62,0.71,146.75
12/15/2018 14:00,88.5,37.23,24.02,45.55,0.53,147
12/15/2018 15:00,74,42.32,24.45,50.98,0.65,142.25
12/15/2018 16:00,80,50.4,22.7,50,0.6,153.25
12/15/2018 17:00,83.75,72.65,23.28,49.98,0.71,179.25
12/15/2018 18:00,102.5,93.25,25.88,44.12,1.03,206.5
12/15/2018 19:00,128.5,124.6,26.15,36.27,1.26,265.5
12/15/2018 20:00,130.75,79.12,31.3,39.7,1.55,294.5
12/15/2018 21:00,106.25,69.33,36.05,34.77,1.52,236
12/15/2018 22:00,101,67.07,31.73,31.87,1.47,211
12/15/2018 23:00,83.5,65.85,30.25,31.85,1.41,190.75
12/16/2018 0:00,84.5,48.6,26.25,36.75,1.65,187.75
